           ^^^^^^^^^^^^^^^^^^
  File "C:\Users\vishw\AppData\Local\Programs\Python\Python312\Lib\json\encoder.py", line 180, in default
    raise TypeError(f'Object of type {o.__class__.__name__} '
TypeError: Object of type Scatter is not JSON serializable
2025-03-28 20:39:10,340 - django.request - ERROR - Internal Server Error: /energy_graphs_view/H002/
2025-03-28 20:39:13,810 - households.views - ERROR - Error in energy_graphs_view for household H002: Object of type Scatter is not JSON serializable
Traceback (most recent call last):
  File "F:\energy_trading_game\households\views.py", line 237, in energy_graphs_view
    return JsonResponse(graphs)
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\vishw\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\http\response.py", line 567, in __init__
    data = json.dumps(data, cls=encoder, **json_dumps_params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\vishw\AppData\Local\Programs\Python\Python312\Lib\json\__init__.py", line 238, in dumps
    **kw).encode(obj)
          ^^^^^^^^^^^
  File "C:\Users\vishw\AppData\Local\Programs\Python\Python312\Lib\json\encoder.py", line 200, in encode
    chunks = self.iterencode(o, _one_shot=True)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\vishw\AppData\Local\Programs\Python\Python312\Lib\json\encoder.py", line 258, in iterencode
    return _iterencode(o, 0)
           ^^^^^^^^^^^^^^^^^
  File "C:\Users\vishw\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\serializers\json.py", line 105, in default
    return super().default(o)
           ^^^^^^^^^^^^^^^^^^
  File "C:\Users\vishw\AppData\Local\Programs\Python\Python312\Lib\json\encoder.py", line 180, in default
    raise TypeError(f'Object of type {o.__class__.__name__} '
TypeError: Object of type Scatter is not JSON serializable
2025-03-28 20:39:13,810 - django.request - ERROR - Internal Server Error: /energy_graphs_view/H002/
2025-03-28 20:39:23,310 - django.utils.autoreload - INFO - F:\energy_trading_game\households\views.py changed, reloading.
2025-03-28 20:39:40,997 - households.views - INFO - Successfully established MongoDB connection
2025-03-28 20:42:09,955 - households.views - INFO - search_households found 7 matches for query: ''
2025-03-28 20:42:10,213 - households.views - INFO - search_households found 7 matches for query: ''
2025-03-28 20:42:16,404 - households.views - INFO - search_households found 7 matches for query: ''
2025-03-28 20:42:22,608 - households.views - WARNING - No data found for household H003 in the last 24 hours.
2025-03-28 20:42:22,608 - django.request - WARNING - Not Found: /energy_graphs_view/H003/
2025-03-28 20:42:25,575 - households.views - WARNING - No data found for household H003 in the last 24 hours.
2025-03-28 20:42:25,575 - django.request - WARNING - Not Found: /energy_graphs_view/H003/
2025-03-28 20:42:30,377 - households.views - WARNING - No data found for household H002 in the last 24 hours.
2025-03-28 20:42:30,378 - django.request - WARNING - Not Found: /energy_graphs_view/H002/
2025-03-28 20:42:34,312 - households.views - WARNING - No data found for household H002 in the last 24 hours.
2025-03-28 20:42:34,316 - django.request - WARNING - Not Found: /energy_graphs_view/H002/
2025-03-28 20:42:43,609 - households.views - INFO - search_households found 7 matches for query: ''
2025-03-28 20:45:01,529 - households.views - INFO - search_households found 7 matches for query: ''
2025-03-28 20:45:01,779 - households.views - INFO - search_households found 7 matches for query: ''
2025-03-28 20:45:02,015 - households.views - INFO - search_households found 7 matches for query: ''
2025-03-28 20:45:06,914 - households.views - WARNING - No data found for household H002 in the last 24 hours.
2025-03-28 20:45:06,916 - django.request - WARNING - Not Found: /energy_graphs_view/H002/
2025-03-28 20:45:14,063 - households.views - INFO - search_households found 7 matches for query: ''
2025-03-28 20:46:01,514 - households.views - INFO - search_households found 7 matches for query: ''
2025-03-28 20:46:01,629 - households.views - INFO - search_households found 7 matches for query: ''
